Country,Code,Year,Women Political Empowerment (Central Estimate),Electoral Democracy (Central Estimate),Region
South America (population-weighted),,1912,0.24669506,0.2386626,South America (population-weighted)
South America (population-weighted),,1913,0.24691719,0.239843,South America (population-weighted)
South America (population-weighted),,1914,0.2498728,0.23083791,South America (population-weighted)
South America (population-weighted),,1915,0.24799669,0.23374975,South America (population-weighted)
South America (population-weighted),,1916,0.25026795,0.24201423,South America (population-weighted)
South America (population-weighted),,1917,0.25503188,0.24495398,South America (population-weighted)
South America (population-weighted),,1918,0.25538892,0.2476636,South America (population-weighted)
South America (population-weighted),,1919,0.2555314,0.24521126,South America (population-weighted)
South America (population-weighted),,1920,0.25381938,0.24111176,South America (population-weighted)
South America (population-weighted),,1921,0.25655764,0.24664862,South America (population-weighted)
South America (population-weighted),,1922,0.25703388,0.24670722,South America (population-weighted)
South America (population-weighted),,1923,0.25809658,0.24830909,South America (population-weighted)
South America (population-weighted),,1924,0.27161324,0.24349396,South America (population-weighted)
South America (population-weighted),,1925,0.27253026,0.23967522,South America (population-weighted)
South America (population-weighted),,1926,0.27283716,0.24229082,South America (population-weighted)
South America (population-weighted),,1927,0.25729963,0.2468837,South America (population-weighted)
South America (population-weighted),,1928,0.25771123,0.24456625,South America (population-weighted)
South America (population-weighted),,1929,0.25730243,0.24557775,South America (population-weighted)
South America (population-weighted),,1930,0.26187184,0.2042927,South America (population-weighted)
South America (population-weighted),,1931,0.25879517,0.13363262,South America (population-weighted)
South America (population-weighted),,1932,0.318277,0.15979423,South America (population-weighted)
South America (population-weighted),,1933,0.32533205,0.1881852,South America (population-weighted)
South America (population-weighted),,1934,0.32763475,0.16809128,South America (population-weighted)
South America (population-weighted),,1935,0.32891262,0.16381463,South America (population-weighted)
South America (population-weighted),,1936,0.3353652,0.16439432,South America (population-weighted)
South America (population-weighted),,1937,0.32807103,0.15404473,South America (population-weighted)
South America (population-weighted),,1938,0.3300045,0.15472801,South America (population-weighted)
South America (population-weighted),,1939,0.33004636,0.16172083,South America (population-weighted)
South America (population-weighted),,1940,0.3359895,0.1709976,South America (population-weighted)
South America (population-weighted),,1941,0.33646795,0.17152387,South America (population-weighted)
South America (population-weighted),,1942,0.33907333,0.17237553,South America (population-weighted)
South America (population-weighted),,1943,0.33165643,0.1537225,South America (population-weighted)
South America (population-weighted),,1944,0.33055252,0.14074919,South America (population-weighted)
South America (population-weighted),,1945,0.34291506,0.16926609,South America (population-weighted)
South America (population-weighted),,1946,0.37397316,0.3090746,South America (population-weighted)
South America (population-weighted),,1947,0.37846172,0.34367555,South America (population-weighted)
South America (population-weighted),,1948,0.3741824,0.34495842,South America (population-weighted)
South America (population-weighted),,1949,0.36948958,0.32186756,South America (population-weighted)
South America (population-weighted),,1950,0.38883108,0.323512,South America (population-weighted)
South America (population-weighted),,1951,0.40388843,0.32255787,South America (population-weighted)
South America (population-weighted),,1952,0.40813234,0.32200065,South America (population-weighted)
South America (population-weighted),,1953,0.4094176,0.31960297,South America (population-weighted)
South America (population-weighted),,1954,0.41374618,0.3137582,South America (population-weighted)
South America (population-weighted),,1955,0.3910879,0.3126365,South America (population-weighted)
South America (population-weighted),,1956,0.39186674,0.3029005,South America (population-weighted)
South America (population-weighted),,1957,0.39860108,0.31564453,South America (population-weighted)
South America (population-weighted),,1958,0.4238462,0.3687682,South America (population-weighted)
South America (population-weighted),,1959,0.44695374,0.416092,South America (population-weighted)
South America (population-weighted),,1960,0.44032395,0.42715394,South America (population-weighted)
South America (population-weighted),,1961,0.44399092,0.42939225,South America (population-weighted)
South America (population-weighted),,1962,0.43854898,0.3947036,South America (population-weighted)
South America (population-weighted),,1963,0.4398605,0.3935735,South America (population-weighted)
South America (population-weighted),,1964,0.42722288,0.33244947,South America (population-weighted)
South America (population-weighted),,1965,0.42441258,0.29901537,South America (population-weighted)
South America (population-weighted),,1966,0.41880763,0.259148,South America (population-weighted)
South America (population-weighted),,1967,0.4126553,0.2637284,South America (population-weighted)
South America (population-weighted),,1968,0.41078517,0.2546126,South America (population-weighted)
South America (population-weighted),,1969,0.40690506,0.24337576,South America (population-weighted)
South America (population-weighted),,1970,0.41086823,0.24296622,South America (population-weighted)
South America (population-weighted),,1971,0.41234726,0.24639952,South America (population-weighted)
South America (population-weighted),,1972,0.41018346,0.2459075,South America (population-weighted)
South America (population-weighted),,1973,0.4170489,0.26094794,South America (population-weighted)
South America (population-weighted),,1974,0.41811576,0.26801306,South America (population-weighted)
South America (population-weighted),,1975,0.4264005,0.26974058,South America (population-weighted)
South America (population-weighted),,1976,0.39719817,0.22658868,South America (population-weighted)
South America (population-weighted),,1977,0.39765263,0.22002271,South America (population-weighted)
South America (population-weighted),,1978,0.39893302,0.22747594,South America (population-weighted)
South America (population-weighted),,1979,0.418462,0.24059394,South America (population-weighted)
South America (population-weighted),,1980,0.4438149,0.29330987,South America (population-weighted)
South America (population-weighted),,1981,0.4531308,0.30974752,South America (population-weighted)
South America (population-weighted),,1982,0.45323303,0.3178367,South America (population-weighted)
South America (population-weighted),,1983,0.478317,0.36039978,South America (population-weighted)
South America (population-weighted),,1984,0.5008111,0.42770663,South America (population-weighted)
South America (population-weighted),,1985,0.5327293,0.48920497,South America (population-weighted)
South America (population-weighted),,1986,0.5790294,0.53528047,South America (population-weighted)
South America (population-weighted),,1987,0.58708584,0.58151495,South America (population-weighted)
South America (population-weighted),,1988,0.63548005,0.6433582,South America (population-weighted)
South America (population-weighted),,1989,0.65283465,0.6672767,South America (population-weighted)
South America (population-weighted),,1990,0.6825766,0.7399997,South America (population-weighted)
South America (population-weighted),,1991,0.71519035,0.75637335,South America (population-weighted)
South America (population-weighted),,1992,0.71591055,0.74100703,South America (population-weighted)
South America (population-weighted),,1993,0.7191566,0.74361765,South America (population-weighted)
South America (population-weighted),,1994,0.7248171,0.74846476,South America (population-weighted)
South America (population-weighted),,1995,0.74513143,0.75254214,South America (population-weighted)
South America (population-weighted),,1996,0.7482363,0.7575133,South America (population-weighted)
South America (population-weighted),,1997,0.7523586,0.7573509,South America (population-weighted)
South America (population-weighted),,1998,0.7688694,0.7546144,South America (population-weighted)
South America (population-weighted),,1999,0.770966,0.7508772,South America (population-weighted)
South America (population-weighted),,2000,0.7789301,0.7531797,South America (population-weighted)
South America (population-weighted),,2001,0.7892114,0.7738393,South America (population-weighted)
South America (population-weighted),,2002,0.7973909,0.77441466,South America (population-weighted)
South America (population-weighted),,2003,0.79850215,0.7718445,South America (population-weighted)
South America (population-weighted),,2004,0.79946667,0.77132773,South America (population-weighted)
South America (population-weighted),,2005,0.7946773,0.7796482,South America (population-weighted)
South America (population-weighted),,2006,0.80032873,0.77984214,South America (population-weighted)
South America (population-weighted),,2007,0.8030708,0.77637637,South America (population-weighted)
South America (population-weighted),,2008,0.80406195,0.77308226,South America (population-weighted)
South America (population-weighted),,2009,0.8051121,0.77164763,South America (population-weighted)
South America (population-weighted),,2010,0.813924,0.7748145,South America (population-weighted)
South America (population-weighted),,2011,0.81649506,0.78046674,South America (population-weighted)
South America (population-weighted),,2012,0.81733125,0.7786532,South America (population-weighted)
South America (population-weighted),,2013,0.8064365,0.7734109,South America (population-weighted)
South America (population-weighted),,2014,0.81271714,0.77505654,South America (population-weighted)
South America (population-weighted),,2015,0.81113154,0.76484686,South America (population-weighted)
South America (population-weighted),,2016,0.7872937,0.72008884,South America (population-weighted)
South America (population-weighted),,2017,0.7888426,0.71490335,South America (population-weighted)
South America (population-weighted),,2018,0.78415364,0.70747894,South America (population-weighted)
South America (population-weighted),,2019,0.7861666,0.6739493,South America (population-weighted)
South America (population-weighted),,2020,0.7832746,0.6723702,South America (population-weighted)
South America (population-weighted),,2021,0.77801615,0.67284787,South America (population-weighted)
South America (population-weighted),,2022,0.792596,0.68466216,South America (population-weighted)
South America (population-weighted),,2023,0.8160558,0.72691184,South America (population-weighted)
South America (population-weighted),,2024,0.81587917,0.7124448,South America (population-weighted)
